Date,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent,Country,Objective
19/03/2021,15819,17447,1253,106,3259,1991,233,3,,12,,95,,53.12,Egypt,CPC
19/03/2021,194595,224016,348,263,18522,15712,2924,80,28,1370,18,1480,,433.22,Egypt,CPE
18/03/2021,9356,11477,69,17,97,,,6,2,18,2,,19,65.83,Egypt,CPL
18/03/2021,347522,352602,1053,98,23115,21967,1652,6,10,79,,910,,264.38,Egypt,CPMR
18/03/2021,15332,17024,1396,96,3411,1998,255,,,17,,94,,53.91,Egypt,CPC
18/03/2021,103841,114783,156,109,16445,14496,2982,32,13,1309,18,1433,,304.29,Egypt,CPE
17/03/2021,24204,27389,204,43,264,,,24,9,25,2,,61,126.55,Egypt,CPL
17/03/2021,375196,375196,1234,98,22347,21034,1507,4,4,71,,847,,256.43,Egypt,CPMR
17/03/2021,18132,20034,1385,105,3589,2189,247,2,,13,,89,,54.78,Egypt,CPC
17/03/2021,43172,47908,11,6,14386,14303,3189,3,1,67,1,1496,,78.65,Egypt,CPE
16/03/2021,22801,26078,222,24,261,,,18,3,16,2,,47,120.98,Egypt,CPL
16/03/2021,383999,384356,1261,113,21824,20482,1482,10,2,69,,799,,257.55,Egypt,CPMR
16/03/2021,17293,19463,1535,117,3688,2136,220,2,3,12,,85,,52.18,Egypt,CPC
16/03/2021,46537,50299,12,7,14914,14808,2729,8,3,81,2,1391,,76.28,Egypt,CPE
15/03/2021,22384,25907,241,40,287,,,15,7,21,3,,67,114.29,Egypt,CPL
15/03/2021,382586,387329,1320,124,23049,21638,1564,4,4,83,,882,,249.22,Egypt,CPMR
15/03/2021,17735,19762,1419,109,3518,2067,249,3,2,26,1,98,,50.22,Egypt,CPC
15/03/2021,50912,55087,8,7,15472,15327,2798,11,7,117,2,1433,,76.51,Egypt,CPE
14/03/2021,24551,28170,208,38,257,,,26,3,16,4,,50,113.85,Egypt,CPL
14/03/2021,406924,406924,1353,139,25724,24252,1808,8,5,106,,984,,271.32,Egypt,CPMR
14/03/2021,18519,20448,1646,126,3635,1965,240,3,,21,,110,,52.66,Egypt,CPC
14/03/2021,53262,57955,18,11,16279,16133,3071,16,14,96,2,1606,,77.36,Egypt,CPE
13/03/2021,23277,27186,234,32,294,,,26,8,24,2,,67,114.09,Egypt,CPL
13/03/2021,351396,354877,1408,134,27206,25681,2032,10,12,94,1,1064,,257.84,Egypt,CPMR
13/03/2021,20255,22447,1727,139,3983,2236,288,1,,17,2,106,,54.35,Egypt,CPC
13/03/2021,51082,57701,5,3,16966,16834,2851,17,6,99,5,1578,,77.13,Egypt,CPE
12/3/2021,21556,25863,270,43,326,,,29,6,18,3,,80,113.03,Egypt,CPL
12/3/2021,385214,389035,1624,152,31180,29448,2227,12,10,86,,1227,,253.16,Egypt,CPMR
12/3/2021,19087,20991,1537,150,3677,2120,291,,1,19,,97,,52.63,Egypt,CPC
12/3/2021,54289,62109,15,8,17761,17603,3149,16,5,117,5,1726,,76.45,Egypt,CPE
11/3/2021,19592,21704,229,44,284,,,28,6,18,3,,71,110.06,Egypt,CPL
11/3/2021,390080,402476,1447,133,28779,27219,2042,9,7,97,,1142,,253.5,Egypt,CPMR
11/3/2021,18232,20827,1725,166,3909,2163,282,5,,16,,129,,55.2,Egypt,CPC
11/3/2021,48416,55016,8,5,16493,16342,2993,15,11,108,9,1651,,75.58,Egypt,CPE
10/3/2021,22353,26064,247,31,316,,,30,11,26,2,,37,113,Egypt,CPL
10/3/2021,433986,438285,1443,142,27642,26090,1929,4,6,98,1,1061,,253.21,Egypt,CPMR
10/3/2021,17570,20676,1514,148,3986,2460,273,,,12,,127,,51.56,Egypt,CPC
10/3/2021,48773,55433,17,10,17716,17572,2897,19,5,95,8,1619,,75.02,Egypt,CPE
9/3/2021,20572,24284,265,63,321,,,24,8,23,1,,94,108.49,Egypt,CPL
9/3/2021,477405,477405,1566,136,27619,25943,1872,5,8,96,1,1042,,252.33,Egypt,CPMR
9/3/2021,16288,19093,1581,187,3803,2206,237,3,,12,1,95,,51.75,Egypt,CPC
9/3/2021,44608,50143,10,5,17898,17749,2935,14,8,113,4,1657,,76.69,Egypt,CPE
8/3/2021,13876,17224,189,35,240,,,19,4,26,2,,50,64.62,Egypt,CPL
8/3/2021,432768,442444,1194,116,24082,22798,1602,5,7,78,,878,,196.58,Egypt,CPMR
8/3/2021,12004,13789,1295,146,3062,1744,215,,,22,1,107,,38.54,Egypt,CPC
8/3/2021,48048,54083,10,6,18055,17905,3211,19,3,112,6,1889,,76.63,Egypt,CPE
7/3/2021,13296,14242,196,27,232,,,24,2,7,3,,49,49.47,Egypt,CPL
7/3/2021,455550,466019,1322,175,25654,24219,1861,15,6,91,1,1098,,184.94,Egypt,CPMR
7/3/2021,10800,11861,1181,167,2435,1236,244,1,2,15,,139,,27.14,Egypt,CPC
7/3/2021,37480,39275,11,7,12272,12144,2038,21,7,86,3,1192,,51.97,Egypt,CPE
6/3/2021,25528,29895,368,68,480,,,71,8,32,1,,115,105.76,Egypt,CPL
6/3/2021,417003,417003,1480,206,29850,28204,2533,25,23,116,2,1488,,195.09,Egypt,CPMR
6/3/2021,13116,15632,1600,330,3221,1575,385,15,3,28,,260,,34.57,Egypt,CPC
6/3/2021,184673,211980,58,37,53068,52875,20064,14,9,106,6,46675,,275.02,Egypt,CPE
5/3/2021,28168,34950,483,78,618,,,84,4,41,6,,133,109.59,Egypt,CPL
5/3/2021,440574,447457,1348,184,25327,23866,2032,19,17,77,,1161,,190.55,Egypt,CPMR
5/3/2021,13120,15729,1655,325,3383,1685,405,15,3,25,,288,,34.04,Egypt,CPC
5/3/2021,181280,204503,46,28,53240,53077,20666,7,4,105,1,46832,,291.04,Egypt,CPE
4/3/2021,3330,3353,45,3,62,,,7,,9,1,,6,16.22,Egypt,CPL
4/3/2021,73249,75699,285,34,4285,3981,353,3,,16,,205,,38.48,Egypt,CPMR
4/3/2021,2860,2876,391,35,775,377,83,2,1,4,,55,,6.93,Egypt,CPC
4/3/2021,184976,210745,46,33,52802,52626,21016,14,6,107,3,46614,,282.85,Egypt,CPE
3/3/2021,74701,76885,4,4,15091,15036,5785,2,,49,,13025,,81.76,Egypt,CPE
28/02/2021,220799,222303,668,123,14062,13340,1230,5,8,41,,705,,99.66,Egypt,CPMR
28/02/2021,22092,31374,210,56,227,,,5,2,10,,,,22.51,Egypt,CPC
28/02/2021,18523,18523,33,2,136,,,15,12,24,7,,13,75.17,Egypt,CPL
28/02/2021,575,575,4,1,4,,,,,,,,2,1.73,Egypt,CPL
28/02/2021,106112,114636,23,10,38138,37876,5826,26,15,188,10,3185,,119.11,Egypt,CPE
27/02/2021,201422,201422,664,96,16627,15859,1492,10,9,84,1,869,,106.43,Egypt,CPMR
27/02/2021,21160,29205,198,45,216,,,8,1,9,,,,24.34,Egypt,CPC
27/02/2021,16056,16454,38,3,129,,,8,8,23,1,,15,74.94,Egypt,CPL
27/02/2021,7034,8481,62,13,76,,,4,1,7,2,,17,33.94,Egypt,CPL
27/02/2021,106145,114977,21,11,35990,35676,5335,16,16,248,13,2850,,119.49,Egypt,CPE
26/02/2021,189586,191910,719,80,15286,14499,1408,11,4,52,1,793,,101.69,Egypt,CPMR
26/02/2021,21139,29018,228,55,254,,,9,1,15,1,,,26.74,Egypt,CPC
26/02/2021,16303,16623,35,2,120,,,13,11,21,7,,12,69.01,Egypt,CPL
26/02/2021,6689,8817,60,8,73,,,5,2,6,,,8,31.46,Egypt,CPL
26/02/2021,93789,106506,22,43,33776,33471,5046,27,11,239,6,2778,,113.86,Egypt,CPE
25/02/2021,186575,190970,599,90,14328,13663,1283,10,7,49,,711,,99.02,Egypt,CPMR
25/02/2021,17192,23738,150,28,168,,,6,1,11,,,,21.83,Egypt,CPC
25/02/2021,19093,19168,28,4,125,,,10,11,31,4,,11,68.43,Egypt,CPL
25/02/2021,6158,7389,51,9,75,,,9,2,12,1,,7,30.53,Egypt,CPL
25/02/2021,563416,634424,1177,845,43769,35116,5713,370,122,3149,111,3159,,900.57,Egypt,CPE
24/02/2021,208823,213284,653,101,15154,14415,1290,10,10,65,1,741,,99.99,Egypt,CPMR
24/02/2021,17476,24517,160,22,177,,,3,2,12,,,,20.53,Egypt,CPC
24/02/2021,18973,18973,48,3,155,,,13,13,31,6,,20,68.45,Egypt,CPL
24/02/2021,5471,6243,55,9,60,,,,1,4,,,11,28.61,Egypt,CPL
24/02/2021,158552,177593,185,126,38785,36371,6033,88,38,1431,28,3432,,288.29,Egypt,CPE
23/02/2021,235175,235175,758,119,15414,14595,1261,8,6,47,,671,,103.53,Egypt,CPMR
23/02/2021,17465,25722,178,34,184,,,2,,4,,,,19.61,Egypt,CPC
23/02/2021,20752,20752,55,5,163,,,12,5,26,3,,16,85.6,Egypt,CPL
23/02/2021,13802,14784,89,10,103,,,1,2,11,,,15,73.17,Egypt,CPL
23/02/2021,119859,133544,104,53,35926,33890,5372,39,14,1549,17,2825,,257.85,Egypt,CPE
22/02/2021,246452,246452,787,128,15401,14553,1251,9,14,38,,725,,97.33,Egypt,CPMR
22/02/2021,23328,29217,196,47,216,,,4,1,15,,,,25.33,Egypt,CPC
22/02/2021,29673,29673,79,8,266,,,26,18,55,8,,25,131.47,Egypt,CPL
22/02/2021,18533,21621,131,18,156,,,8,,14,3,,26,110.1,Egypt,CPL
22/02/2021,88624,100677,18,6,38314,37988,6347,22,15,256,15,3453,,132.45,Egypt,CPE
21/02/2021,258559,263330,775,104,13813,12981,1120,5,6,45,1,685,,92.35,Egypt,CPMR
21/02/2021,43736,65279,444,84,479,,,7,1,27,,,,54.45,Egypt,CPC
21/02/2021,30944,31111,81,6,213,,,19,18,39,13,,29,129.54,Egypt,CPL
21/02/2021,18912,21855,139,17,158,,,4,2,11,2,,24,106.67,Egypt,CPL
21/02/2021,302720,375090,155,100,37468,33566,5551,57,34,1947,24,3012,,574.87,Egypt,CPE
20/02/2021,130976,131784,301,44,5392,5071,412,3,,17,,191,,54.57,Egypt,CPMR
20/02/2021,39600,57658,387,50,417,,,7,1,22,,,,49.86,Egypt,CPC
20/02/2021,31824,33108,88,7,252,,,24,18,46,6,,25,131.5,Egypt,CPL
20/02/2021,20948,24750,155,17,179,,,7,4,12,1,,22,104.72,Egypt,CPL
20/02/2021,146240,180519,97,57,20041,16293,7413,20,8,2723,7,557,,536.84,Egypt,CPE
19/02/2021,585792,590419,1550,254,28976,27338,2210,9,3,75,1,1053,,353.37,Egypt,CPMR
19/02/2021,63704,84649,604,117,649,,,8,1,36,,,,89.33,Egypt,CPC
19/02/2021,27744,29100,66,6,260,,,16,17,47,9,,26,134.11,Egypt,CPL
19/02/2021,18456,21225,133,20,153,,,6,3,10,1,,27,106.54,Egypt,CPL
19/02/2021,53308,56196,25,10,17492,16202,7540,12,3,1095,2,584,,232.25,Egypt,CPE
18/02/2021,622986,643353,1785,249,34069,32196,2567,15,7,65,1,1175,,383.59,Egypt,CPMR
18/02/2021,66803,99150,777,118,825,,,13,5,30,,,,102.67,Egypt,CPC
18/02/2021,13049,13122,33,2,116,,,9,4,19,3,,10,61.7,Egypt,CPL
18/02/2021,19447,21555,164,18,194,,,8,6,14,2,,31,113.19,Egypt,CPL
18/02/2021,34338,35763,9,1,16889,16858,7872,2,1,16,3,621,,78.06,Egypt,CPE
17/02/2021,1037314,1312433,3390,429,63670,60072,5708,18,8,181,1,3369,,764.16,Egypt,CPMR
17/02/2021,64529,95136,810,119,866,,,15,6,35,,,,101.69,Egypt,CPC
17/02/2021,21616,25367,172,21,193,,,8,4,9,,,27,103.47,Egypt,CPL
17/02/2021,68688,77382,58,30,21253,20661,7206,17,4,303,6,1063,,123.96,Egypt,CPE
16/02/2021,1017347,1358800,3468,520,65323,61655,5871,20,13,166,1,3572,,806.58,Egypt,CPMR
16/02/2021,69488,105889,894,133,945,,,10,4,37,,,,109.24,Egypt,CPC
16/02/2021,22028,26256,189,20,206,,,5,2,10,,,32,104.42,Egypt,CPL
16/02/2021,66593,70657,49,28,21302,20683,8455,11,4,336,3,986,,135.07,Egypt,CPE
15/02/2021,959746,1247627,2325,347,52564,50062,4862,15,12,148,2,2918,,692.6,Egypt,CPMR
15/02/2021,76704,93775,916,113,937,,,4,1,16,,,,95.31,Egypt,CPC
15/02/2021,17649,17649,54,3,166,,,19,12,23,8,,20,72.61,Egypt,CPL
15/02/2021,19308,23152,168,25,197,,,10,6,12,1,,30,109.17,Egypt,CPL
15/02/2021,58080,62133,40,19,17379,16823,6558,11,3,334,1,760,,125.28,Egypt,CPE
14/02/2021,1103611,1438509,2771,414,63127,60159,5896,11,14,171,1,3471,,780.75,Egypt,CPMR
14/02/2021,77056,101341,995,128,1010,,,3,2,9,1,,,102.47,Egypt,CPC
14/02/2021,24648,25629,100,10,270,,,20,24,42,12,,36,101.64,Egypt,CPL
14/02/2021,19176,22465,193,29,229,,,5,9,18,4,,40,104.88,Egypt,CPL
14/02/2021,67712,75563,59,31,20804,20218,5810,19,5,357,,1268,,127.81,Egypt,CPE
13/02/2021,1072384,1377526,2693,455,63504,60609,5858,14,10,176,2,3396,,791.41,Egypt,CPMR
13/02/2021,74240,99319,901,107,920,,,2,,17,,,,105.19,Egypt,CPC
13/02/2021,19856,20215,71,8,188,,,19,10,52,6,,27,101.71,Egypt,CPL
13/02/2021,16552,19970,175,29,205,,,9,6,14,1,,38,103.25,Egypt,CPL
13/02/2021,68096,75473,71,43,20909,20285,5429,23,6,362,4,1427,,128.12,Egypt,CPE
12/2/2021,1030900,1309012,2626,420,62342,59502,5707,26,16,170,2,3432,,775.35,Egypt,CPMR
12/2/2021,76640,95850,935,113,951,,,2,1,13,,,,107.21,Egypt,CPC
12/2/2021,20247,20600,72,6,193,,,17,17,42,7,,30,100.99,Egypt,CPL
12/2/2021,17144,21234,147,19,178,,,7,4,19,1,,29,104.24,Egypt,CPL
12/2/2021,63934,69466,66,37,19054,18486,5761,17,5,343,4,1259,,128.33,Egypt,CPE
11/2/2021,995278,1276849,2691,433,60107,57213,5529,18,10,173,2,3454,,751.03,Egypt,CPMR
11/2/2021,73469,91383,919,128,930,,,2,,9,,,,102.08,Egypt,CPC
11/2/2021,23263,23799,66,5,209,,,17,12,41,12,,27,101.75,Egypt,CPL
11/2/2021,16652,20134,130,25,150,,,4,5,10,1,,40,110.65,Egypt,CPL
11/2/2021,56112,61707,63,31,17733,17205,5590,14,3,317,7,1225,,127.09,Egypt,CPE
10/2/2021,957443,1016705,2875,553,61492,58364,5999,34,22,196,1,3731,,681.21,Egypt,CPMR
10/2/2021,74704,97184,969,111,997,,,4,1,23,,,,101.7,Egypt,CPC
10/2/2021,22204,22896,70,9,207,,,15,15,40,11,,26,103.08,Egypt,CPL
10/2/2021,14328,16918,130,18,156,,,4,7,14,1,,38,103.9,Egypt,CPL
10/2/2021,57536,64206,66,41,18837,18285,5414,9,11,330,1,1234,,123.04,Egypt,CPE
9/2/2021,974245,1033333,3085,534,67615,64299,6539,27,19,183,2,4168,,716.46,Egypt,CPMR
9/2/2021,77018,101449,889,108,911,,,,2,20,,,,100.84,Egypt,CPC
9/2/2021,23719,24258,70,3,237,,,24,18,44,7,,27,101.09,Egypt,CPL
9/2/2021,15395,18738,131,19,165,,,5,3,22,4,,26,105.09,Egypt,CPL
9/2/2021,59801,69355,51,28,20710,20091,4569,16,8,405,6,1591,,122.34,Egypt,CPE
8/2/2021,1159168,1183583,3077,527,70547,67207,6865,26,22,214,1,4426,,725.07,Egypt,CPMR
8/2/2021,79200,99534,956,111,973,,,,1,16,,,,101.38,Egypt,CPC
8/2/2021,22064,22470,77,2,183,,,25,9,35,10,,20,97.31,Egypt,CPL
8/2/2021,14872,18841,127,23,160,,,7,2,19,5,,31,103.74,Egypt,CPL
8/2/2021,46224,53428,46,19,19142,18752,4535,7,6,263,4,1478,,103.68,Egypt,CPE
7/2/2021,881920,904411,2208,314,53599,51192,6165,13,16,166,3,4247,,561.45,Egypt,CPMR
7/2/2021,86577,108931,1083,143,1106,,,6,1,16,,,,104.6,Egypt,CPC
7/2/2021,22320,22779,88,6,211,,,17,11,46,12,,33,98.14,Egypt,CPL
7/2/2021,15644,19403,126,22,151,,,3,3,18,1,,38,102.12,Egypt,CPL
7/2/2021,33728,37021,12,4,13706,13580,2580,3,3,107,1,1201,,46.55,Egypt,CPE
6/2/2021,948477,958315,1808,217,52588,50622,6591,3,7,148,,4848,,640.96,Egypt,CPMR
6/2/2021,82720,103871,1090,146,1110,,,4,2,14,,,,102.74,Egypt,CPC
6/2/2021,21040,21726,100,9,229,,,28,17,46,13,,36,98.16,Egypt,CPL
6/2/2021,15704,19588,174,27,228,,,11,11,27,5,,45,107.18,Egypt,CPL
6/2/2021,2260,2358,4,,256,,,,,244,,,,38.42,Egypt,CPE
5/2/2021,1180417,1187895,1739,221,49918,48004,6327,4,7,164,,4206,,668.22,Egypt,CPMR
5/2/2021,77680,100880,1081,142,1115,,,3,4,27,,,,106.35,Egypt,CPC
5/2/2021,22496,23601,117,14,291,,,39,22,59,12,,45,111.76,Egypt,CPL
5/2/2021,13296,17503,158,41,206,,,11,7,26,4,,55,109.08,Egypt,CPL
5/2/2021,17040,17693,16,6,1702,,,6,2,1595,,,,200.99,Egypt,CPE
4/2/2021,243,243,,,6,6,,,,,,,,0.1,Egypt,CPMR
4/2/2021,3511,3522,9,1,43,,,4,2,4,2,,3,19.17,Egypt,CPL
4/2/2021,3530,3560,31,3,40,,,2,,7,,,5,25.48,Egypt,CPL
4/2/2021,22568,24465,27,13,1886,,,11,4,1711,1,,,195.65,Egypt,CPE
4/2/2021,12311,12311,565,105,1730,1159,234,1,,5,,204,,21.73,Egypt,CPC
4/2/2021,174213,181028,691,102,16671,15937,2240,3,3,36,1,1645,,188.76,Egypt,CPMR
4/2/2021,8344,8344,63,8,80,,,2,,11,4,,8,29.09,Egypt,CPL
3/2/2021,108833,131919,5957,1198,19230,13177,3009,13,2,81,,2650,,257.19,Egypt,CPC
3/2/2021,1316902,1369495,5997,962,160855,154402,26017,18,44,393,1,19307,,1679.49,Egypt,CPMR
3/2/2021,56484,69300,506,55,648,,,38,20,76,8,,56,258.13,Egypt,CPL
2/2/2021,45959,52570,2744,547,8064,5290,1215,5,1,24,,1083,,112.06,Egypt,CPC
2/2/2021,725627,746953,2669,393,73185,70336,10658,7,11,161,1,7958,,715.03,Egypt,CPMR
2/2/2021,28841,35745,254,28,319,,,13,4,45,3,,28,110.64,Egypt,CPL
1/2/2021,33296,36476,2193,463,5956,3730,922,5,2,26,,831,,76.93,Egypt,CPC
1/2/2021,611072,626401,1939,263,56804,54688,7810,5,14,158,,5769,,489.93,Egypt,CPMR
1/2/2021,20948,24833,213,29,275,,,19,7,30,6,,26,68.75,Egypt,CPL
1/2/2021,32840,34220,1,,26410,26409,22326,,,,,24910,,88.43,Egypt,CPE
31/01/2021,33016,37484,2373,522,6167,3761,1008,,3,30,,912,,82.8,Egypt,CPC
31/01/2021,600319,614708,1802,242,50771,48802,6889,8,11,148,,5194,,508.72,Egypt,CPMR
31/01/2021,18328,23886,198,29,254,,,14,4,37,1,,43,74.18,Egypt,CPL
31/01/2021,29128,30527,,,23648,23647,19836,,,1,,22444,,91.01,Egypt,CPE
30/01/2021,33311,36738,2141,573,5719,3548,1031,4,3,23,,930,,81.9,Egypt,CPC
30/01/2021,611837,623641,1616,220,49302,47560,6685,10,10,106,,5069,,499.28,Egypt,CPMR
30/01/2021,15972,20855,183,20,239,,,21,6,26,3,,34,75.91,Egypt,CPL
30/01/2021,28176,28987,1,,21552,21549,17211,,,2,,20404,,85.99,Egypt,CPE
29/01/2021,31800,37072,2154,609,6255,4068,1191,4,3,26,,1097,,77.44,Egypt,CPC
29/01/2021,669182,676072,1662,233,46419,44634,6128,3,7,113,,4676,,494.72,Egypt,CPMR
29/01/2021,13696,19485,189,27,236,,,10,7,27,3,,47,73.35,Egypt,CPL
29/01/2021,136672,146116,79,75,68665,68506,30211,4,10,65,1,27316,,262.56,Egypt,CPE
28/01/2021,31252,36783,2636,728,6540,3874,1226,3,1,26,,1124,,78.22,Egypt,CPC
28/01/2021,780059,797930,1699,207,44282,42471,5351,5,9,98,,4278,,492.75,Egypt,CPMR
28/01/2021,18833,22362,270,57,336,,,15,11,38,2,,92,70.66,Egypt,CPL
28/01/2021,131921,136437,18,16,76546,76482,51254,1,1,44,,46360,,325.41,Egypt,CPE
27/01/2021,17544,18375,1048,203,2708,1651,396,1,1,7,,349,,37.73,Egypt,CPC
27/01/2021,230397,231040,407,41,8629,8197,926,,1,24,,724,,130.32,Egypt,CPMR
27/01/2021,23759,30011,319,82,415,,,26,9,56,5,,122,78.65,Egypt,CPL
27/01/2021,90144,92605,5,4,54858,54839,44255,1,,13,,43066,,191.13,Egypt,CPE
26/01/2021,23352,28287,391,103,484,,,34,8,51,,,171,85.11,Egypt,CPL
26/01/2021,120992,126678,1,,73299,73287,63325,2,,9,,75918,,205.48,Egypt,CPE
25/01/2021,18092,20872,399,105,519,,,45,10,59,6,,157,75.53,Egypt,CPL
25/01/2021,30703,32934,1,1,27492,27490,23905,,,1,,26285,,157.1,Egypt,CPE
24/01/2021,16304,17082,,,13188,13188,10965,,,,,12395,,79.12,Egypt,CPE
